Track Name,Album Name,Artist Name(s),Duration (ms),Popularity,Genres,dance,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age
Ma Meilleure Ennemie (from the series Arcane League of Legends),Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae,Pomme,Arcane",147973,82,pop,0.678,0.604,4,-7.926,0,0.0962,0.00465,0.000936,0.278,0.374,88,4,0.3586584531143053
carmen,racine carrée,Stromae,189026,60,pop,0.661,0.821,8,-8.008,1,0.11,0.0208,0.000134,0.384,0.551,149.996,4,12.251882272416154
C’est que du bonheur,Multitude,Stromae,162226,52,pop,0.867,0.616,7,-7.964,1,0.172,0.317,8.35e-05,0.106,0.638,98.037,4,3.0855578370978782
Au revoir mon amour,Au revoir mon amour,Zélie,153931,46,pop,0.582,0.113,10,-17.843,0,0.0486,0.948,2.61e-05,0.088,0.433,145.069,3,2.4750171115674195
Formidable,racine carrée,Stromae,213933,71,pop,0.513,0.629,4,-9.055,0,0.19,0.0986,0,0.146,0.498,70.568,4,12.251882272416154
Les glaçons,Les glaçons,Madeleine,158000,34,pop,0.811,0.42,0,-10.257,0,0.0321,0.788,4.12e-05,0.0892,0.578,110.007,4,2.0670773442847366
Real Man,This Is How Tomorrow Moves,beabadoobee,160600,84,pop,0.555,0.745,10,-5.94,0,0.0342,0.636,0,0.146,0.442,129.986,4,0.648870637
Hold my hand (HAN),HOP,Stray Kids,179400,71,pop,0.516,0.985,5,-3.073,1,0.421,0.00217,0,0.33,0.471,160.038,4,0.30390143737166325
Youth (Lee Know),HOP,Stray Kids,160173,71,pop,0.706,0.874,8,-2.634,1,0.0931,0.139,0,0.0681,0.768,109.978,4,0.30390143737166325
As we are (Seungmin),HOP,Stray Kids,213573,69,pop,0.548,0.706,4,-3.779,1,0.0263,0.034,0,0.137,0.428,144.005,4,0.30390143737166325
So Good (Hyunjin),HOP,Stray Kids,168640,73,pop,0.772,0.886,10,-3.368,0,0.142,0.121,6.7e-06,0.235,0.493,93.966,4,0.30390143737166325
HALLUCINATION (I.N),HOP,Stray Kids,163093,71,pop,0.702,0.825,4,-2.391,1,0.089,0.0149,0,0.31,0.609,166.217,4,0.30390143737166325
ULTRA (Changbin),HOP,Stray Kids,147400,69,pop,0.573,0.934,5,-2.268,0,0.374,0.0165,1.85e-05,0.051,0.631,180.019,4,0.30390143737166325
3AM,Luna,AGA,266289,44,pop,0.58,0.56,1,-8.423,1,0.0876,0.675,0,0.197,0.459,88.956,4,7.195071868583162
分手100天,萬人邂逅,JC 陳詠桐,242952,37,pop,0.593,0.294,3,-12.33,1,0.0341,0.919,0,0.108,0.378,123.961,4,1.5359342915811087
謝謝對不起,謝謝對不起,Angela Hui,225281,40,pop,0.645,0.405,5,-10.169,1,0.0471,0.56,0,0.0951,0.379,128.997,4,4.490075290896646
乖乖報到,This is MC,MC 張天賦,218399,45,pop,0.651,0.612,11,-7.221,1,0.0331,0.54,0,0.172,0.712,128.021,4,2.2012320328542097
伸縮自如的愛,念,Panther Chan,216000,38,pop,0.713,0.896,6,-3.37,0,0.0502,0.22,0,0.0859,0.789,115.004,4,0.9637234770704997
CityPop,CityPop,AGA,227248,29,pop,0.665,0.813,9,-6.446,0,0.0394,0.168,3.73e-06,0.318,0.765,114.99,4,4.117727583846681
我不如,MIKE (Deluxe Version),Mike 曾比特,219000,42,pop,0.641,0.464,0,-5.724,1,0.029,0.717,0,0.119,0.546,127.719,4,2.8774811772758384
It's not your fault,It's not your fault,Charmaine Fong,223949,34,pop,0.547,0.396,3,-9.385,1,0.028,0.64,1.31e-06,0.192,0.31,129.923,4,1.9028062970568105
Long D,Long D,JACE,221538,41,pop,0.72,0.492,10,-8.977,1,0.144,0.734,1.92e-06,0.137,0.377,143.038,4,2.9869952087611225
焦慮型依戀,萬人邂逅,JC 陳詠桐,217356,34,pop,0.638,0.459,7,-6.292,1,0.0277,0.854,0,0.091,0.453,130.034,4,1.5359342915811087
Unfamiliar City,Unfamiliar City,AGA,202361,36,pop,0.636,0.707,2,-5.369,0,0.0448,0.762,0,0.118,0.294,107.969,4,0.459958932
企好,企好,Gin Lee,205653,46,pop,0.669,0.408,7,-7.757,1,0.0349,0.817,0,0.124,0.64,125,4,1.7440109514031485
我心中尚未崩壞的部分,九道痕跡,Cath Wong,206817,40,pop,0.562,0.372,4,-10.662,1,0.0733,0.706,1.48e-06,0.0894,0.0882,132.842,4,3.7152635181382614
你是你本身的傳奇,404 Not Found,Charmaine Fong,228613,45,pop,0.663,0.42,10,-7.465,1,0.0301,0.831,0,0.0822,0.427,129.786,4,9.297741273100616
深夜告別練習,深夜告別練習,Zpecial,215665,45,pop,0.716,0.56,7,-8.42,0,0.0348,0.292,1.2e-05,0.116,0.743,127.997,4,4.525667351129363
Youuu,Youuu,"Milky Day,Gareth.T",166015,44,pop,0.693,0.536,1,-7.593,1,0.0287,0.506,0,0.0883,0.669,116.028,4,4.501026694045175
best me i can,best me i can,Gareth.T,142000,36,pop,0.691,0.631,3,-5.982,0,0.0338,0.467,0,0.105,0.54,88.976,4,4.807665982
São Paulo (feat. Anitta),Hurry Up Tomorrow,"The Weeknd,Anitta",301623,86,pop,0.538,0.658,5,-7.273,0,0.076,0.0385,0.000146,0.573,0.553,127.322,4,0.1697467488021903
How Long,Voicenotes,Charlie Puth,200853,74,pop,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,4,6.896646132785763
intro (end of the world),eternal sunshine,Ariana Grande,92400,80,pop,0.506,0.362,10,-9.48,1,0.0416,0.67,0,0.176,0.385,84.726,4,1.0704996577686516
Into You,Dangerous Woman,Ariana Grande,244453,74,pop,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,4,8.870636550308008
Attention,Voicenotes,Charlie Puth,208786,81,pop,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,4,6.896646132785763
Stuck with U (with Justin Bieber),Stuck with U,"Ariana Grande,Justin Bieber",228482,79,pop,0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,3,4.903490759753593
We Don't Talk Anymore (feat. Selena Gomez),Nine Track Mind (Special Edition),"Charlie Puth,Selena Gomez",217706,79,pop,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,4,9.409993155373032
New Rules,Dua Lipa (Deluxe),Dua Lipa,209320,79,pop,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4,7.835728952772074
Shape of You,÷ (Deluxe),Ed Sheeran,233712,88,pop,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,8.084873374401095
3D (feat. Jack Harlow),GOLDEN,"Jung Kook,Jack Harlow",201812,77,pop,0.853,0.824,1,-3.287,1,0.103,0.0322,0,0.0859,0.888,108.044,4,1.4154688569472964
Slow Dancing,Layover,V,187026,76,pop,0.579,0.63,8,-7.758,1,0.058,0.257,0.00462,0.0986,0.552,155.96,4,1.568788501026694
dimple,Love Yourself 承 'Her',BTS,196776,68,pop,0.612,0.844,5,-4.694,0,0.0757,0.14,0,0.289,0.652,134.872,4,7.540041067761807
Seven (feat. Latto) (Explicit Ver.),GOLDEN,"Jung Kook,Latto",183550,82,pop,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4,1.4154688569472964
360,BRAT,Charli xcx,133805,82,pop,0.857,0.62,0,-8.13,1,0.0472,0.646,0.244,0.0934,0.796,120.042,4,0.8213552361396304
Cupid,The Beginning,FIFTY FIFTY,174517,67,pop,0.769,0.724,2,-5.388,1,0.0326,0.533,0,0.299,0.905,120.057,4,1.5304585900068446
CRAZY,CRAZY,LE SSERAFIM,164554,79,pop,0.802,0.899,11,-2.223,0,0.126,0.00953,0.000291,0.101,0.531,130.047,4,0.5913757700205339
I Do,Leave It Beautiful (Complete),"Astrid S,Brett Young",155822,46,pop,0.666,0.524,10,-9.404,1,0.0459,0.505,0,0.124,0.215,110.015,4,4.079397672826831
Unfair (Felix),HOP,Stray Kids,168146,75,pop,0.57,0.628,10,-3.067,0,0.0293,0.0669,0,0.181,0.0662,92.019,4,0.30390143737166325
Falling Up,Falling Up,Stray Kids,190093,61,pop,0.575,0.839,10,-4.013,0,0.0677,0.0143,0,0.376,0.364,81.009,4,0.48733744
Chk Chk Boom,ATE,Stray Kids,148051,80,pop,0.925,0.74,2,-2.698,1,0.123,0.166,0,0.0521,0.844,101.994,4,0.7063655030800822
Moonlit Floor (Kiss Me),Moonlit Floor (Kiss Me),LISA,155757,79,pop,0.733,0.786,5,-3.951,0,0.112,0.128,0,0.31,0.672,109.954,4,0.49828884325804246
Deja Vu,minisode 3: TOMORROW,TOMORROW X TOGETHER,171427,73,pop,0.357,0.572,5,-5.339,0,0.069,0.0811,0,0.145,0.238,162.844,4,1.0047912388774811
Strategy (feat. Megan Thee Stallion),STRATEGY,"TWICE,Megan Thee Stallion",201760,79,pop,0.8,0.751,2,-2.169,1,0.0669,0.238,0,0.357,0.687,110.043,4,0.32306639288158795
Over The Moon,The Star Chapter: SANCTUARY,TOMORROW X TOGETHER,157149,74,pop,0.682,0.873,5,-3.672,0,0.123,0.0919,0,0.106,0.531,115.993,4,0.4106776180698152
Super Bowl,5-STAR,Stray Kids,183160,65,pop,0.809,0.873,2,-2.984,1,0.0877,0.00406,0,0.0723,0.442,80.01,4,1.837097878
GIANT,GIANT,Stray Kids,174800,69,pop,0.72,0.915,2,-1.636,1,0.128,0.079,0,0.334,0.622,84.999,4,0.3860369609856263
Winter Ahead (with PARK HYO SHIN),Winter Ahead (with PARK HYO SHIN),"V,Park Hyo Shin",234895,83,pop,0.36,0.316,3,-9.954,1,0.0284,0.858,0.000212,0.23,0.229,76.844,3,0.34223134839151265
Touch,Touch,KATSEYE,129882,81,pop,0.739,0.904,5,-2.655,0,0.0442,0.549,1.03e-05,0.0948,0.788,167.033,4,0.6872005475701575
It′s Definitely You,"HWARANG, Pt. 2 (Music from the Original TV Series)","V,Jin",230693,67,pop,0.738,0.731,10,-3.193,0,0.0689,0.239,0,0.087,0.762,95.003,4,8.284736481861739
What is Love?,Summer Nights,TWICE,208240,73,pop,0.574,0.909,8,-1.573,1,0.0658,0.0987,0,0.264,0.569,169.966,4,6.7351129363449695
Railway (Bang Chan),HOP,Stray Kids,173640,74,pop,0.527,0.768,4,-3.658,0,0.0409,0.0158,0,0.134,0.199,118.117,4,0.30390143737166325
Die In a Fire (feat. EileMonty & Orko),Die In A Fire,"The Living Tombstone,Eile Monty,Orko",185477,60,psytrance,0.535,0.672,3,-4.417,0,0.0699,0.0275,0,0.327,0.521,110.048,4,9.943874058863791
Kill Bill,SOS,SZA,153946,86,r&b,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4,2.318959617
Headaches,Headaches,Raveena,311536,48,r&b,0.442,0.528,10,-9.269,1,0.0562,0.565,0.029,0.0944,0.233,132.932,4,5.171800136892539
We Are Young (feat. Janelle Monáe),Some Nights,"fun.,Janelle Monáe",250626,78,r&b,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,4,13.13347022587269
DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),"USHER,Pitbull",220800,84,r&b,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,4,15.011635865845312
Kiss Me More (feat. SZA),Planet Her,"Doja Cat,SZA",208666,83,r&b,0.764,0.705,8,-3.463,1,0.0284,0.259,8.92e-05,0.12,0.781,110.97,4,3.7727583846680357
Static,Static,"Luke Chiang,Joe Bae",190919,57,r&b,0.48,0.413,2,-10.482,0,0.0489,0.557,0,0.133,0.372,136.032,4,0.5722108145106092
BMF,SOS Deluxe: LANA,SZA,180746,89,r&b,0.792,0.55,10,-8.528,0,0.0307,0.506,0.0166,0.087,0.972,128.023,4,0.28473648186173856
waiting for you,waiting for you,"Jasmine Kelly,Lushroom,sanjay.",168181,31,r&b,0.637,0.578,8,-7.776,1,0.0707,0.738,0,0.114,0.343,131.959,4,0.9965776865160849
Peaches (feat. Daniel Caesar & Giveon),Justice,"Justin Bieber,Daniel Caesar,GIVĒON",198081,79,r&b,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,4,4.041067761806982
Snooze,SOS,SZA,201800,88,r&b,0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4,2.316221765913758
By My Side,By My Side,JUNNY,206680,57,rap,0.466,0.429,8,-4.52,1,0.0445,0.672,0,0.0928,0.375,179.462,3,5.062286105407256
V (Peace) (feat. AKMU),Zip,"Zion.T,AKMU",148747,50,rap,0.84,0.705,10,-6.79,1,0.0918,0.257,0.000226,0.0669,0.925,160.064,4,1.325119780971937
UNLOVE (prod. HONNE),Zip,Zion.T,180044,50,rap,0.92,0.427,8,-8.419,1,0.057,0.169,0.285,0.107,0.917,106.976,4,1.325119780971937
Haegeum,D-DAY,Agust D,168926,85,rap,0.697,0.837,7,-2.651,1,0.304,0.313,0,0.471,0.831,85.097,5,1.9520876112251881
Daechwita,D-2,Agust D,225668,75,rap,0.65,0.827,8,-4.014,1,0.0599,0.0229,0,0.121,0.223,144.995,4,4.865160848733744
Agust D,Agust D,Agust D,234082,67,rap,0.499,0.984,10,-2.148,0,0.309,0.0245,0,0.0455,0.592,79.987,4,8.629705681040383
give it to me,Agust D,Agust D,149524,63,rap,0.657,0.751,11,-3.889,1,0.185,0.000833,1.05e-05,0.158,0.43,94.987,4,8.629705681040383
SDL,D-DAY,Agust D,171442,64,rap,0.575,0.854,9,-2.62,1,0.214,0.2,0,0.226,0.609,164.029,4,1.9520876112251881
People,D-2,Agust D,197000,66,rap,0.76,0.682,1,-6.441,1,0.0371,0.0616,0,0.118,0.372,120.008,4,4.865160848733744
People Pt.2 (feat. IU),D-DAY,"Agust D,IU",213995,66,rap,0.729,0.574,7,-4.779,0,0.0589,0.391,0,0.319,0.438,88.94,4,1.9520876112251881
Moonlight,D-2,Agust D,163015,61,rap,0.689,0.729,7,-5.801,1,0.225,0.273,0,0.059,0.773,97.057,4,4.865160848733744
Burn It (feat. MAX),D-2,"Agust D,MAX",192106,65,rap,0.658,0.776,6,-7.088,0,0.0493,0.012,2.1e-06,0.272,0.336,114.044,4,4.865160848733744
HUH?! (feat. j-hope),D-DAY,"Agust D,j-hope",183290,65,rap,0.763,0.806,9,-2.785,1,0.302,0.207,0,0.229,0.522,139.911,4,1.9520876112251881
Life Goes On,D-DAY,Agust D,197638,66,rap,0.439,0.733,4,-6.471,1,0.0773,0.0345,0,0.292,0.615,162.125,4,1.9520876112251881
Dear my friend (feat. Kim Jong Wan of NELL),D-2,"Agust D,Kim Jong Wan of NELL",292078,59,rap,0.561,0.735,0,-6.344,1,0.0638,0.0181,8.54e-06,0.0571,0.27,148.025,4,4.865160848733744
AMYGDALA,D-DAY,Agust D,251533,67,rap,0.311,0.769,7,-4.637,1,0.0553,0.226,0,0.105,0.16,78.265,4,1.9520876112251881
D-Day,D-DAY,Agust D,211373,65,rap,0.59,0.878,4,-3.199,0,0.266,0.294,0,0.0959,0.699,139.934,5,1.9520876112251881
Polar Night,D-DAY,Agust D,165319,63,rap,0.68,0.877,6,-4.224,0,0.223,0.137,0,0.34,0.906,128.045,4,1.9520876112251881
The Last,Agust D,Agust D,245757,62,rap,0.755,0.837,1,-2.704,1,0.203,0.00167,0.00609,0.0848,0.444,119.98,4,8.629705681040383
"INFJ (Feat. B.I, BANG YEDAM)",Dingo X BIG Naughty,"BIG Naughty,B.I,BANG YEDAM",209386,44,rap,0.698,0.769,0,-4.812,0,0.0686,0.232,1.63e-06,0.0937,0.77,79.989,4,1.264887063655031
Palette (feat. G-DRAGON),Palette,"IU,G-DRAGON",217412,62,rap,0.804,0.68,0,-3.81,1,0.2,0.458,0,0.102,0.62,102.013,4,7.950718685831622
Your Dog Loves You (Feat. Crush),Your Dog Loves You,"Colde,Crush",273000,54,rap,0.663,0.257,9,-11.433,1,0.0291,0.93,2.94e-05,0.555,0.131,101.819,4,7.017111567419575
Vancouver,Lovey Dovey,BIG Naughty,216280,53,rap,0.622,0.604,6,-6.731,1,0.145,0.419,0,0.122,0.698,89.483,4,2.915811088295688
nostalgia,nostalgia,"JUNNY,JAY B",196866,52,rap,0.536,0.758,9,-6.439,1,0.12,0.0228,0,0.19,0.457,180.06,4,3.266255989048597
Walking In The Rain (feat. Younha),Chancellor,"Chancellor,Younha",248906,49,rap,0.584,0.539,11,-8.1,1,0.0611,0.432,2.82e-05,0.108,0.514,85.782,4,3.4715947980835042
Rain Song (Feat. Colde),Epik High Is Here 下 (Part 2),"Epik High,Colde",245413,47,rap,0.565,0.585,6,-5.404,1,0.061,0.624,0,0.125,0.571,87.093,4,3.132101300479124
Beyond Love (Feat. 10CM),Beyond Love,"BIG Naughty,10CM",188706,52,rap,0.507,0.571,7,-6.909,1,0.0856,0.222,0,0.241,0.587,174.954,4,2.954140999315537
WINE (Feat.Changmo) (Prod. SUGA),WINE,"SURAN,CHANGMO",232194,53,rap,0.62,0.644,4,-2.713,0,0.0447,0.314,0,0.105,0.502,145.87,4,7.9342915811088295
so far away (Feat. SURAN),Agust D,"Agust D,SURAN",358270,63,rap,0.482,0.828,11,-4.501,0,0.104,0.0093,0,0.325,0.274,93.892,4,8.629705681040383
Get Ya! (Feat. pH-1),blanc,"JUNNY,pH-1",161021,33,rap,0.788,0.662,8,-6.521,1,0.153,0.117,0,0.128,0.877,142.044,4,2.642026009582478
Closed on Sundays,RACE (Original Soundtrack),JUNNY,204440,30,rap,0.709,0.591,3,-5.482,1,0.0431,0.188,0,0.108,0.65,97.045,4,1.626283367556468
No Make Up,No Make Up,Zion.T,189154,57,rap,0.731,0.402,9,-5.066,1,0.0556,0.411,0,0.217,0.515,92.255,4,9.475701574264203
MORE,Jack In The Box,j-hope,180022,72,rap,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4,2.7186858316221767
SPOT!,SPOT!,"ZICO,JENNIE",167706,77,rap,0.875,0.782,5,-3.905,0,0.078,0.151,0,0.113,0.906,108.038,4,0.9363449691991786
Feeling Lucky,Feeling Lucky,"BIBI,Jackson Wang",151040,58,rap,0.869,0.567,11,-8.727,0,0.07,0.0522,0.000748,0.0732,0.683,124.067,4,0.9363449691991786
Sky,Whole Lotta Red,Playboi Carti,193234,80,rap,0.785,0.903,2,-4.184,1,0.21,0.258,0,0.169,0.565,139.98,4,4.271047227926078
Like That,WE DON'T TRUST YOU,"Future,Metro Boomin,Kendrick Lamar",267706,87,rap,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4,1.0321697467488022
End Game,reputation,"Taylor Swift,Ed Sheeran,Future",244826,73,rap,0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,4,7.394934976043806
Rake It Up (feat. Nicki Minaj),I Still Am,"Yo Gotti,Nicki Minaj",276333,64,rap,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,4,7.433264887063655
BBC Buffet,Welcome TO DigBar's World,"DigBar,KolossalKocks",296401,29,rap,0.803,0.731,1,-8.266,1,0.322,0.117,0,0.733,0.622,115.031,4,3.052703627652293
4 BIG GUYS,DIGBARGAYRAPS THE ALBUM,DigBar,109644,57,rap,0.775,0.852,2,-4.165,1,0.28,0.119,0,0.172,0.375,125.913,4,3.2908966461327855
3 BIG BALLS,3 BIG BALLS,DigBar,136170,52,rap,0.954,0.515,11,-11.43,0,0.461,0.0677,0,0.314,0.715,114.035,4,3.707049965776865
Intrusive Thoughts,Intrusive Thoughts,"Alex Schor,DigBar,Yuno Miles",134545,47,rap,0.775,0.698,2,-8.534,1,0.325,0.6,0,0.112,0.392,99.014,4,1.626283367556468
Small girl (feat. D.O.),16 Fantasy,"Lee Young Ji,D.O.",189706,70,rap,0.77,0.597,1,-4.901,1,0.223,0.53,0,0.239,0.875,170.022,4,0.783025325
Smeraldo Garden Marching Band (feat. Loco),MUSE,"Jimin,Loco",182840,69,rap,0.79,0.915,4,-2.251,1,0.146,0.0366,0,0.0785,0.726,97.47,4,0.7063655030800822
Perfume (feat. oceanfromtheblue),Perfume (feat. oceanfromtheblue),"Fyeqoodgurl,oceanfromtheblue",255789,34,rap,0.576,0.564,6,-6.687,1,0.0822,0.541,0,0.161,0.509,75.974,4,0.7474332648870636
TASTE,dopamine,JUNNY,137960,43,rap,0.605,0.65,1,-6.121,0,0.126,0.132,0,0.301,0.679,185.105,4,0.8049281314168378
McNasty,McNasty,Jay Park,192378,50,rap,0.952,0.626,9,-7.622,0,0.242,0.0678,1.19e-05,0.173,0.746,103.99,4,0.758384668
Sunkissed (Feat. MARK of NCT),Sunkissed,"BIG Naughty,MARK",159013,42,rap,0.749,0.649,10,-4.231,0,0.246,0.136,0,0.0782,0.945,173.959,4,0.7693360711841205
RUSH (ft. BOBBY),dopamine,"JUNNY,BOBBY",194493,49,rap,0.775,0.589,6,-4.668,0,0.114,0.442,0,0.0866,0.756,140.092,4,0.8049281314168378
What′s the matter (Feat. Junggigo),Love & Groove,"h3hyeon,Junggigo",161253,26,rap,0.482,0.616,10,-4.693,0,0.0423,0.173,0,0.0441,0.733,109.713,4,1.5277207392197125
20,20,"CHANMINA,ASH ISLAND",209288,51,rap,0.734,0.751,10,-5.379,0,0.0552,0.0146,0,0.28,0.287,102.016,4,0.7693360711841205
"On My Scars (feat.Lil Cherry, Dbo)","On My Scars (feat.Lil Cherry, Dbo)","YOUNG POSSE,Lil Cherry,Dbo",198275,30,rap,0.667,0.713,5,-4.978,1,0.0728,0.0317,0,0.107,0.352,154.869,4,0.7693360711841205
"Too Hot (Feat. The Quiett, oygli, Street Baby)",BLEND,"Way Ched,The Quiett,oygli,Street Baby",145380,15,rap,0.941,0.581,1,-5.842,1,0.241,0.0914,1.6e-06,0.331,0.761,98.005,4,0.810403833
Enemy (feat. GEMINI),Enemy (feat. GEMINI),"Jiselle,GEMINI",167933,36,rap,0.711,0.649,1,-4.473,0,0.0442,0.135,0,0.326,0.517,139.984,4,1.8535249828884326
Here We Go Again,dopamine,JUNNY,170960,39,rap,0.783,0.822,9,-4.522,0,0.0783,0.17,0,0.0972,0.93,132.014,4,0.8049281314168378
드디어 만났다 (feat. Junggigo),Lonely Hearts,"Paloalto,Junggigo",204893,4,rap,0.763,0.79,2,-5.623,1,0.157,0.571,0,0.254,0.808,95.007,4,14.954140999315538
"Bad Idea (Feat. BANG YEDAM, pH-1)",BLEND,"Way Ched,BANG YEDAM,pH-1",137546,38,rap,0.928,0.542,5,-4.196,0,0.0592,0.163,0,0.305,0.892,110.039,4,0.810403833
Complications (ft. SOLE),dopamine,"JUNNY,SOLE",172906,41,rap,0.695,0.581,6,-6.197,1,0.073,0.0673,0,0.273,0.779,62.988,4,0.8049281314168378
Pick you up,This is my life,meenoi,150360,25,rap,0.734,0.611,2,-5.092,0,0.0498,0.267,0.00067,0.119,0.925,143.913,4,0.7501711156741958
lil' freak,lil' freak,bbno$,168023,34,rap,0.837,0.811,7,-4.676,1,0.0865,0.0332,7.67e-06,0.146,0.846,110.008,4,1.0239561943874058
Call Me,Perfect Timing,"NAV,Metro Boomin",215066,60,rap,0.678,0.395,9,-8.639,0,0.12,0.411,0.00544,0.122,0.136,170.065,4,7.701574264202601
Crying Over You ◐ (feat. RM & BEKA),Love Me / Love Me Not (Sessions),"HONNE,RM,BEKA",244859,49,rap,0.536,0.652,1,-7.452,0,0.102,0.0835,0,0.384,0.421,82.238,4,7.252566735112937
t r a n s p a r e n t s o u l feat. Travis Barker,lately I feel EVERYTHING,"WILLOW,Travis Barker",168398,63,rap,0.374,0.83,11,-5.203,0,0.0584,0.00213,0,0.15,0.204,90.19,4,3.7152635181382614
비누,비누,BIBI,182200,48,rap,0.842,0.522,4,-5.815,0,0.0329,0.719,0,0.191,0.641,119.043,4,5.886379192334018
I Wanna Know,NOVA,"RL Grime,Daya",206727,57,rap,0.428,0.849,10,-4.417,1,0.0775,0.504,6.1e-06,0.203,0.108,82.759,4,6.685831622176591
Thick Of It (feat. Trippie Redd),Thick Of It (feat. Trippie Redd) / Low,"KSI,Trippie Redd",160842,73,rap,0.588,0.826,11,-3.733,0,0.0485,0.0768,0,0.327,0.648,145.825,4,0.49828884325804246
MOVIE,MOVIE,JUNNY,183146,53,rap,0.583,0.557,3,-4.012,1,0.0494,0.663,0,0.374,0.595,73.615,4,4.5338809034907595
Timeless (feat Playboi Carti),Hurry Up Tomorrow,"The Weeknd,Playboi Carti",256000,90,rap,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96e-06,0.138,0.6,119.999,4,0.1697467488021903
All My Life (feat. J. Cole),All My Life (feat. J. Cole),"Lil Durk,J. Cole",223878,70,rap,0.787,0.57,3,-5.881,1,0.225,0.0449,0,0.135,0.733,142.974,4,1.894592744695414
Private Landing (feat. Justin Bieber & Future),Love Sick,"Don Toliver,Justin Bieber,Future",238253,78,rap,0.858,0.641,1,-4.31,0,0.0954,0.111,2.12e-05,0.109,0.445,136.991,4,2.105407255304586
How Can I,How Can I (Secret Relationships X JUNNY (주니)),JUNNY,183613,34,rap,0.584,0.565,2,-5.127,1,0.0318,0.392,0,0.096,0.0768,100.214,4,0.3668720054757016
BIBI Vengeance,Lowlife Princess: Noir,BIBI,165135,67,rap,0.442,0.748,11,-4.718,0,0.0895,0.0272,0.000128,0.0642,0.408,99.981,4,2.3764544832306638
"Reflections Laughing (feat. Travis Scott, Florence + The Machine)",Hurry Up Tomorrow,"The Weeknd,Travis Scott,Florence + The Machine",291192,81,rap,0.33,0.355,11,-9.703,0,0.0355,0.135,0.00726,0.131,0.0382,79.818,4,0.1697467488021903
Enjoy The Show (feat. Future),Hurry Up Tomorrow,"The Weeknd,Future",301428,79,rap,0.628,0.616,11,-7.423,1,0.0526,0.178,4.7e-05,0.331,0.241,119.978,4,0.1697467488021903
Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),Popular (Music from the HBO Original Series),"The Weeknd,Playboi Carti,Madonna",215466,83,rap,0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,4,1.837097878
Promise,Promise,JUNNY,175866,44,rap,0.442,0.565,4,-7.673,0,0.043,0.272,0,0.15,0.556,80.914,3,1.297741273100616
BIG DICK RANDY,BAROWEEN,DigBar,149511,57,rap,0.622,0.54,1,-10.12,1,0.337,0.173,0,0.127,0.533,155.984,4,2.4202600958247777
Come Play (from the series Arcane League of Legends),Come Play (from the series Arcane League of Legends),"Stray Kids,Young Miko,Arcane,Tom Morello,League of Legends",161666,76,rap,0.565,0.867,7,-5.465,1,0.0964,0.00304,0,0.257,0.424,95.004,4,0.46269678302532513
Despacito,VIDA,"Luis Fonsi,Daddy Yankee",229360,80,reggae,0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,4,6.168377823408624
Dos Oruguitas,Encanto (Original Motion Picture Soundtrack),Sebastian Yatra,214613,65,reggae,0.423,0.355,0,-10.565,1,0.0454,0.761,0,0.0915,0.465,93.788,4,3.370294318959617
All Of You,Encanto (Original Motion Picture Soundtrack),"Stephanie Beatriz,Olga Merediz,John Leguizamo,Adassa,Maluma,Encanto - Cast",278440,60,reggae,0.515,0.467,11,-10.623,1,0.0494,0.633,0,0.107,0.346,114.532,4,3.370294318959617
Sweet Child O' Mine,Appetite For Destruction,Guns N' Roses,356066,86,rock,0.445,0.952,6,-5.321,1,0.0522,0.09,0.0843,0.112,0.624,125.304,4,37.70294318959617
