Track ID,Track Name,Album Name,Artist Name(s),Release Date,Added By,Added At,Genres,Record Label,Duration (ms),Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
3AQUwT6IIX9iqBStVs6lWq,Gimme Gimme,Thoroughly Modern Millie (Original Broadway Cast Recording),"Sutton Foster,Original Broadway Cast of Thoroughly Modern Millie",2002,1163110866,2023-06-13T09:51:35Z,musicals,Masterworks Broadway,214226,46,0.328,0.213,-10.698,0.0469,0.886,0,0.113,0.21,176.134
6ZZ4QAgdBU2pWHorC6QEUV,The Simple Joys of Maidenhood,Camelot (The 2023 Broadway Cast Recording),Phillipa Soo,6/2/2023,1163110866,2023-06-13T10:59:22Z,musicals,Broadway Records,183678,23,0.366,0.315,-11.492,0.132,0.871,0,0.113,0.482,80.683
2tIRlpMAZzPC0hFO1H4KBD,Camelot,Camelot (The 2023 Broadway Cast Recording),"Andrew Burnap,Phillipa Soo",6/2/2023,1163110866,2023-06-13T10:59:28Z,musicals,Broadway Records,157270,24,0.698,0.359,-11.117,0.0715,0.888,0.00154,0.156,0.582,107.618
24HEn0c2i2jgcGQAmdLuf2,The Lusty Month of May,Camelot (The 2023 Broadway Cast Recording),"Phillipa Soo,Camelot on Broadway Company",6/2/2023,1163110866,2023-06-13T10:59:34Z,musicals,Broadway Records,289599,28,0.552,0.421,-9.055,0.0568,0.857,0.000125,0.597,0.512,119.455
6GQUp8Qr3hJDxP0vYJ7Uuv,Before I Gaze at You Again,Camelot (The 2023 Broadway Cast Recording),Phillipa Soo,6/2/2023,1163110866,2023-06-13T10:59:41Z,musicals,Broadway Records,128897,20,0.292,0.185,-15.599,0.035,0.959,0.00282,0.194,0.131,87.416
5PFXti9RRcfHhx0AXjA25v,If Ever I Would Leave You,Camelot (The 2023 Broadway Cast Recording),Jordan Donica,6/2/2023,1163110866,2023-06-13T10:59:49Z,,Broadway Records,220138,23,0.311,0.349,-11.794,0.0538,0.964,0.000315,0.0752,0.135,80.287
4FNmdySrdNKPMArusRhgHm,I Loved You Once In Silence,Camelot (The 2023 Broadway Cast Recording),Jordan Donica,6/2/2023,1163110866,2023-06-13T11:00:01Z,,Broadway Records,153104,15,0.349,0.329,-12.807,0.0532,0.941,0.00272,0.0876,0.244,86.186
6AYIRSW7X4we72aMolVtaE,Welcome to the Renaissance,Something Rotten! (Original Broadway Cast Recording),"Michael James Scott,'Something Rotten' Ensemble,Wayne Kirkpatrick,Karey Kirkpatrick",6/2/2015,1163110866,2023-06-13T12:38:42Z,musicals,Ghostlight Records,285773,43,0.539,0.594,-7.218,0.359,0.491,0,0.0891,0.578,131.439
6qkPk5xE1H94fFYfgRcDBt,A Musical,Something Rotten! (Original Broadway Cast Recording),"Brad Oscar,Brian D'Arcy James,'Something Rotten' Ensemble,Wayne Kirkpatrick,Karey Kirkpatrick",6/2/2015,1163110866,2023-06-13T12:38:48Z,musicals,Ghostlight Records,467906,45,0.585,0.534,-8.092,0.422,0.531,0,0.102,0.518,129.275
2SvBLZY02GztnoG0nklFzM,I Love the Way,Something Rotten! (Original Broadway Cast Recording),"Kate Reinders,John Cariani,Wayne Kirkpatrick,Karey Kirkpatrick",6/2/2015,1163110866,2023-06-13T12:39:19Z,musicals,Ghostlight Records,169293,39,0.36,0.318,-8.47,0.0349,0.821,0,0.11,0.304,63.371
22S2hCrmSajFuex8aknXTl,Bottom's Gonna Be on Top,Something Rotten! (Original Broadway Cast Recording),"Brian D'Arcy James,'Something Rotten' Company,Kurt Deutsch,Kevin McCollum,Wayne Kirkpatrick,Karey Kirkpatrick",6/2/2015,1163110866,2023-06-13T12:39:40Z,musicals,Ghostlight Records,330346,40,0.567,0.558,-8.629,0.849,0.624,0,0.0537,0.609,193.658
7MV1c2eclBShziAJRf3Q0Q,Hard to Be the Bard,Something Rotten! (Original Broadway Cast Recording),"Christian Borle,'Something Rotten' Ensemble,Wayne Kirkpatrick,Karey Kirkpatrick",6/2/2015,1163110866,2023-06-13T12:39:44Z,musicals,Ghostlight Records,238746,52,0.763,0.714,-6.513,0.334,0.464,0,0.293,0.697,110.195
15E9cB9pGeigBkrm1U7Cav,Fugue for Tinhorns,Guys and Dolls (New Broadway Cast Recording (1992)),"Walter Bobbie,J.K. Simmons,Timothy Shew",7/7/1992,1163110866,2023-06-13T13:40:19Z,musicals,Masterworks Broadway,87026,33,0.791,0.248,-17.93,0.133,0.796,0,0.0713,0.864,81.727
3uoQHZABW0BDtu7Z1fpKho,The Oldest Established,Guys and Dolls (New Broadway Cast Recording (1992)),"Nathan Lane,Walter Bobbie,J.K. Simmons,Guys and Dolls Ensemble (1992)",7/7/1992,1163110866,2023-06-13T13:40:33Z,musicals,Masterworks Broadway,154506,32,0.582,0.283,-17.641,0.141,0.89,0,0.25,0.72,141.246
3AArFsX5JLu0CYDvGEpu3I,I'll Know,Guys and Dolls (New Broadway Cast Recording (1992)),"Josie de Guzman,Peter Gallagher",7/7/1992,1163110866,2023-06-13T13:40:46Z,musicals,Masterworks Broadway,295973,31,0.396,0.0899,-20.304,0.059,0.913,0,0.331,0.181,139.425
2IvclMRRfknwnR6wgk5uIn,Adelaide's Lament,Guys and Dolls (New Broadway Cast Recording (1992)),Faith Prince,7/7/1992,1163110866,2023-06-13T13:41:08Z,musicals,Masterworks Broadway,220000,36,0.578,0.124,-19.085,0.382,0.803,0.00000205,0.867,0.32,91.749
28QGEA50pS11HFICqSAduV,Guys and Dolls,Guys and Dolls (New Broadway Cast Recording (1992)),"Walter Bobbie,J.K. Simmons",7/7/1992,1163110866,2023-06-13T13:41:12Z,musicals,Masterworks Broadway,178226,35,0.8,0.299,-15.592,0.0888,0.86,0.00000342,0.545,0.815,122.196
1rkYQsgymyfNKrPdn0CuVA,Havana,Guys and Dolls (New Broadway Cast Recording (1992)),Guys and Dolls Ensemble (1992),7/7/1992,1163110866,2023-06-13T13:41:23Z,musicals,Masterworks Broadway,239866,27,0.59,0.307,-15.758,0.201,0.787,0.00823,0.0974,0.637,101.988
00TD6nk39R6exWABp54IUD,I've Never Been in Love Before,Guys and Dolls (New Broadway Cast Recording (1992)),"Josie de Guzman,Peter Gallagher",7/7/1992,1163110866,2023-06-13T13:41:47Z,musicals,Masterworks Broadway,126506,32,0.308,0.0971,-15.169,0.0355,0.939,0,0.222,0.372,141.098
1z6bdQDeQThsLxkTlojAeV,Entr'acte / Take Back Your Mink,Guys and Dolls (New Broadway Cast Recording (1992)),"Faith Prince,Tina Marie DeLeone,Denise Faye,JoAnn M. Hunter,Nancy Lemenager,Greta Martin,Pascale Faye",7/7/1992,1163110866,2023-06-13T13:42:10Z,musicals,Masterworks Broadway,320200,27,0.418,0.236,-15.45,0.0665,0.746,0.0164,0.611,0.527,76.61
3QLxokgUT5FZYaeTyDDyNz,Luck Be a Lady,Guys and Dolls (New Broadway Cast Recording (1992)),"Peter Gallagher,Guys and Dolls Ensemble (1992)",7/7/1992,1163110866,2023-06-13T13:42:40Z,musicals,Masterworks Broadway,182466,38,0.538,0.26,-17.27,0.069,0.891,0,0.0578,0.816,147.804
3LIRN0Gxdr7cqxkRLUigjT,"Sit Down, You're Rockin' the Boat",Guys and Dolls (New Broadway Cast Recording (1992)),"Walter Bobbie,Guys and Dolls Ensemble (1992)",7/7/1992,1163110866,2023-06-13T13:42:51Z,musicals,Masterworks Broadway,177133,40,0.577,0.299,-15.74,0.459,0.842,0,0.769,0.517,129.04
53SiQQe0KMnwmYfAXTjG5i,Marry the Man Today,Guys and Dolls (New Broadway Cast Recording (1992)),"Faith Prince,Josie de Guzman",7/7/1992,1163110866,2023-06-13T13:43:01Z,musicals,Masterworks Broadway,155706,32,0.679,0.131,-18.011,0.11,0.816,0.00000178,0.0874,0.616,124.988
1WT2XXEe8Usr03gh3zfLJL,Guys and Dolls (Reprise),Guys and Dolls (New Broadway Cast Recording (1992)),"Guys and Dolls Orchestra (1992),Edward Strauss",7/7/1992,1163110866,2023-06-13T13:43:07Z,musicals,Masterworks Broadway,70626,28,0.676,0.423,-14.156,0.0414,0.821,0,0.614,0.975,126.603
5PaRdpsUToWqMHaqKupYhC,Fit as a Fiddle,Singin' in the Rain (2012 London Cast),"Adam Cooper,Daniel Crossley",8/13/2012,1163110866,2023-06-13T14:41:46Z,musicals,First Night Records,110013,20,0.432,0.598,-8.261,0.0812,0.664,0.0000117,0.41,0.963,104.972
4BOO4CZUsFF8SWe2Fz4sEs,You Stepped Out of a Dream,Singin' in the Rain (2012 London Cast),"Adam Cooper,Singin' in the Rain 2012 London Cast Company",8/13/2012,1163110866,2023-06-13T14:41:50Z,musicals,First Night Records,163426,18,0.235,0.304,-13.003,0.0385,0.791,0.0000518,0.0603,0.0921,144.482
3wgewb6HCsUchOQdm8CMLr,All I Do (Is Dream of You),Singin' in the Rain (2012 London Cast),"Scarlett Strallen,The Girls of the Coconut Grove",8/13/2012,1163110866,2023-06-13T14:41:55Z,musicals,First Night Records,85973,20,0.608,0.555,-7.334,0.0432,0.655,0.000838,0.0519,0.96,110.207
1LvtzD73lGBStY0vmg9go8,Make 'Em Laugh,Singin' in the Rain (2012 London Cast),Daniel Crossley,8/13/2012,1163110866,2023-06-13T14:41:58Z,musicals,First Night Records,189520,21,0.555,0.652,-8.024,0.306,0.484,0.0000107,0.33,0.649,153.575
0g2VZPjRSBpYNSfDLZ5HAE,Beautiful Girl,Singin' in the Rain (2012 London Cast),"David Lucas,Singin' in the Rain 2012 London Cast Company",8/13/2012,1163110866,2023-06-13T14:42:03Z,musicals,First Night Records,173373,17,0.291,0.456,-6.987,0.0303,0.585,0.000281,0.294,0.354,95.596
7dgTymF251mxBmKdEdKI3J,You Are My Lucky Star,Singin' in the Rain (2012 London Cast),Scarlett Strallen,8/13/2012,1163110866,2023-06-13T14:42:09Z,musicals,First Night Records,133946,20,0.229,0.122,-14.322,0.0403,0.964,0,0.0587,0.0768,172.011
1UjeDapPQcdUV3smjnKYPy,You Were Meant for Me,Singin' in the Rain (2012 London Cast),Adam Cooper,8/13/2012,1163110866,2023-06-13T14:42:18Z,musicals,First Night Records,289573,17,0.241,0.176,-15.746,0.0356,0.804,0.121,0.0853,0.18,140.292
4O1Dhj48YKAK18tjQMpcRZ,Moses Supposes,Singin' in the Rain (2012 London Cast),"Adam Cooper,Daniel Crossley",8/13/2012,1163110866,2023-06-13T14:42:22Z,musicals,First Night Records,207320,20,0.397,0.538,-7.314,0.151,0.69,0.0000191,0.371,0.709,163.014
6SslsEjr5eMl99Y2WINT2I,Good Morning,Singin' in the Rain (2012 London Cast),"Adam Cooper,Daniel Crossley,Scarlett Strallen",8/13/2012,1163110866,2023-06-13T14:42:27Z,musicals,First Night Records,225093,23,0.471,0.512,-7.921,0.0595,0.667,0.0000618,0.0948,0.761,109.416
6fhZ6u7sbekEVpJeAHkTP1,Singin' in the Rain,Singin' in the Rain (2012 London Cast),Adam Cooper,8/13/2012,1163110866,2023-06-13T14:42:34Z,musicals,First Night Records,289853,25,0.3,0.234,-14.396,0.0343,0.808,0.0266,0.186,0.267,132.885
6CWM9T44CbZyJG1CZjuhhH,Would You?,Singin' in the Rain (2012 London Cast),Scarlett Strallen,8/13/2012,1163110866,2023-06-13T14:42:41Z,musicals,First Night Records,94360,16,0.295,0.259,-13.457,0.0367,0.867,0,0.0745,0.143,64.518
2oMQyPaeXyYw88AgjNPs65,Broadway Ballet,Singin' in the Rain (2012 London Cast),"Daniel Crossley,Adam Cooper,Singin' in the Rain 2012 London Cast Company",8/13/2012,1163110866,2023-06-13T14:42:54Z,musicals,First Night Records,670586,16,0.336,0.469,-8.841,0.0475,0.797,0.0586,0.05,0.131,133.272
6G3qHXhStOTPf4V7FDbTlt,You Are My Lucky Star (Reprise),Singin' in the Rain (2012 London Cast),"Adam Cooper,Scarlett Strallen,Singin' in the Rain 2012 London Cast Company",8/13/2012,1163110866,2023-06-13T14:43:02Z,musicals,First Night Records,94146,13,0.159,0.135,-15.152,0.0357,0.913,0.00000557,0.104,0.0876,163.438
6o86EiKoxvTCIkCx1Vnvuo,Singin' in the Rain (Reprise),Singin' in the Rain (2012 London Cast),Singin' in the Rain 2012 London Cast Company,8/13/2012,1163110866,2023-06-13T14:43:05Z,musicals,First Night Records,140946,19,0.354,0.534,-8.45,0.062,0.542,0,0.108,0.548,145.151
6uie49Ul2wKawsbIGc8MYb,When You're An Addams,The Addams Family (Original Cast Recording),Company,1/1/2010,1163110866,2023-06-13T14:52:29Z,musicals,Verve (Adult Contemporary),265146,46,0.633,0.509,-9.344,0.216,0.634,0,0.343,0.843,86.644
3lTxnm4oWx096MakGmQSWD,Where Did We Go Wrong,The Addams Family (Original Cast Recording),"Bebe Neuwirth,Nathan Lane",1/1/2010,1163110866,2023-06-13T14:52:34Z,musicals,Verve (Adult Contemporary),140853,36,0.665,0.497,-9.852,0.512,0.819,0,0.619,0.91,124.41
6W6mfGp42e0npejwRfK5Mt,Pulled,The Addams Family (Original Cast Recording),"Krysta Rodriguez,Adam Riegler",1/1/2010,1163110866,2023-06-13T22:22:55Z,musicals,Verve (Adult Contemporary),179293,50,0.509,0.476,-7.958,0.071,0.772,0,0.288,0.495,124.678
3O30gAfom0QGgts47I2jQ1,One Normal Night,The Addams Family (Original Cast Recording),Company,1/1/2010,1163110866,2023-06-13T14:52:38Z,musicals,Verve (Adult Contemporary),285413,50,0.48,0.545,-8.351,0.325,0.665,0,0.621,0.539,83.206
1px88jHaVAXtoJcjF0uUgP,Morticia - 2010 Original Cast Recording from The Addams Family Musical on Broadway,The Addams Family (Original Cast Recording),"Nathan Lane,Male Ancestors",1/1/2010,1163110866,2023-06-13T14:53:45Z,musicals,Verve (Adult Contemporary),229640,34,0.47,0.46,-11.914,0.28,0.903,0,0.0725,0.563,106.164
6TANpote30KqjlT5kyBu6c,What If,The Addams Family (Original Cast Recording),"Adam Riegler,Jackie Hoffman",1/1/2010,1163110866,2023-06-13T14:53:52Z,musicals,Verve (Adult Contemporary),126186,36,0.471,0.0941,-13.671,0.0362,0.944,0.0000205,0.0866,0.348,97.353
3zDQrzqq3PPRnuylK7VojP,Full Disclosure,The Addams Family (Original Cast Recording),Company,1/1/2010,1163110866,2023-06-13T14:54:04Z,musicals,Verve (Adult Contemporary),154560,39,0.619,0.478,-9.375,0.38,0.8,0,0.671,0.638,131.126
5HLUuj15ZIVlQcsl3Uf4fZ,Waiting,The Addams Family (Original Cast Recording),"Carolee Carmello,Ancestors",1/1/2010,1163110866,2023-06-13T14:54:18Z,musicals,Verve (Adult Contemporary),145746,37,0.34,0.489,-7.421,0.0613,0.878,0,0.55,0.148,91.357
6ErCp98mN3OBpsoBnqgzhB,The Moon And Me,The Addams Family (Original Cast Recording),"Kevin Chamberlin,Female Ancestors",1/1/2010,1163110866,2023-06-13T14:54:51Z,musicals,Verve (Adult Contemporary),183453,37,0.508,0.192,-10.817,0.0286,0.914,0.0000558,0.204,0.296,103.753
2rJ5kKaTcswlGcxE38oDNR,Happy/Sad - 2010 Original Cast Recording from The Addams Family Musical on Broadway,The Addams Family (Original Cast Recording),Nathan Lane,1/1/2010,1163110866,2023-06-13T14:54:58Z,,Verve (Adult Contemporary),235626,35,0.312,0.2,-13.074,0.0326,0.974,0.0000193,0.123,0.211,100.55
5xQUvQcX7kL2np41dow7QD,Crazier Than You,The Addams Family (Original Cast Recording),"Krysta Rodriguez,Wesley Taylor",1/1/2010,1163110866,2023-06-13T14:55:04Z,musicals,Verve (Adult Contemporary),171333,46,0.585,0.622,-7.45,0.234,0.716,0,0.0791,0.639,115.47
6lUIEfMepAP6CTcRMk3vgM,Let's Not Talk About Anything Else But Love,The Addams Family (Original Cast Recording),"Terrence Mann,Nathan Lane,Kevin Chamberlin",1/1/2010,1163110866,2023-06-13T14:55:20Z,musicals,Verve (Adult Contemporary),199493,35,0.603,0.38,-10.74,0.366,0.778,0,0.27,0.69,148.565
0HT0V4NOQ9pMtDUwyKnrab,In The Arms,The Addams Family (Original Cast Recording),"Terrence Mann,Carolee Carmello,Ancestors",1/1/2010,1163110866,2023-06-13T14:55:32Z,musicals,Verve (Adult Contemporary),145026,31,0.408,0.433,-8.252,0.0478,0.845,0.0000165,0.107,0.37,83.235
6ZZukjn0RGKuqTBB67n085,Live Before We Die - 2010 Original Cast Recording from The Addams Family Musical on Broadway,The Addams Family (Original Cast Recording),"Nathan Lane,Bebe Neuwirth",1/1/2010,1163110866,2023-06-13T14:55:38Z,musicals,Verve (Adult Contemporary),168480,33,0.511,0.175,-15.432,0.183,0.78,0,0.548,0.359,100.157
7r0a7CGbOWHTrgQ6EigEcZ,Move Toward The Darkness,The Addams Family (Original Cast Recording),Company,1/1/2010,1163110866,2023-06-13T14:55:47Z,musicals,Verve (Adult Contemporary),238880,33,0.228,0.377,-9.374,0.0361,0.906,0.0000138,0.0502,0.128,87.721
02551EFieSMoojjDauMIh7,Company,Company,Stephen Sondheim,2/13/2007,1163110866,2023-06-13T15:50:54Z,musicals,Nonesuch,277293,35,0.577,0.488,-5.628,0.0362,0.874,0,0.16,0.66,79.091
0fCYqgnFErwCMruh51isW8,The Little Things You Do Together,Company,Stephen Sondheim,2/13/2007,1163110866,2023-06-13T15:50:58Z,musicals,Nonesuch,231746,29,0.571,0.246,-10.957,0.482,0.825,0,0.646,0.557,75.7
1o3pm8un0Ylzf0ZjcMSwWn,You Could Drive a Person Crazy,Company,Stephen Sondheim,2/13/2007,1163110866,2023-06-13T15:51:05Z,musicals,Nonesuch,196373,31,0.604,0.297,-9.417,0.52,0.794,0,0.103,0.608,197.722
0z2ltO0Hv4uDap39tNHb0w,Someone Is Waiting,Company,Stephen Sondheim,2/13/2007,1163110866,2023-06-13T15:51:35Z,musicals,Nonesuch,166293,28,0.333,0.17,-13.585,0.0351,0.894,0,0.157,0.199,97.678
6PR1gC6YEXLTj9Nji4J0Wt,Getting Married Today,Company,Stephen Sondheim,2/13/2007,1163110866,2023-06-13T15:51:58Z,musicals,Nonesuch,243266,39,0.424,0.487,-8.337,0.0766,0.9,0.00000172,0.0851,0.364,163.022
3QTiKWZinmuPXwbPnfru1e,Side by Side by Side,Company,Stephen Sondheim,2/13/2007,1163110866,2023-06-13T15:52:10Z,musicals,Nonesuch,250506,29,0.486,0.184,-11.853,0.18,0.878,0,0.108,0.307,186.257
65ntjTWaNT1BEPxqWfNRxs,The Ladies Who Lunch,Company,Stephen Sondheim,2/13/2007,1163110866,2023-06-13T15:52:28Z,musicals,Nonesuch,257933,29,0.557,0.215,-9.781,0.0538,0.912,0,0.349,0.261,127.087
4GDSnxxtmIyVS4Twl7Y7UB,Being Alive,Company,Stephen Sondheim,2/13/2007,1163110866,2023-06-13T15:52:34Z,musicals,Nonesuch,306760,47,0.366,0.414,-7.413,0.0418,0.887,0,0.0671,0.15,98.31
5SAdB1NnRHzxcMT6SK2iRw,Overture,Beautiful: The Carole King Musical (Original Broadway Cast Recording),Beautiful Orchestra,4/1/2014,1163110866,2023-06-13T17:32:09Z,,Ghostlight Records,73560,23,0.626,0.66,-3.836,0.034,0.115,0.937,0.205,0.749,119.912
5MKTNR9VN9pIawmmeAwvxr,So Far Away,Beautiful: The Carole King Musical (Original Broadway Cast Recording),Jessie Mueller,4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,102786,28,0.554,0.314,-6.53,0.0339,0.787,0,0.0891,0.55,137.496
52r0WLqyI0JVBw2S3XRN9w,1650 Broadway Medley,Beautiful: The Carole King Musical (Original Broadway Cast Recording),Beautiful Ensemble,4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,120226,27,0.575,0.824,-4.2,0.0771,0.533,0.00000557,0.588,0.95,153.083
21K3hcK7Spt0nQSVIt4JRb,It Might as Well Rain Until September,Beautiful: The Carole King Musical (Original Broadway Cast Recording),Jessie Mueller,4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,107053,26,0.55,0.556,-5.144,0.0723,0.522,0,0.262,0.802,164.042
0JHnXx1wcjBk7p9L7AO6lj,Some Kind of Wonderful,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jessie Mueller,Jake Epstein,E. Clayton Cornelious,James Harkness,Douglas Lyons,Alan Wiggins",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,182226,27,0.5,0.442,-6.43,0.0431,0.768,0,0.161,0.339,119.76
1PX5wBrlXUrkupmcxdqKy4,Happy Days Are Here Again,Beautiful: The Carole King Musical (Original Broadway Cast Recording),Anika Larsen,4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,65840,26,0.67,0.611,-3.568,0.0467,0.712,0,0.0974,0.963,148.842
0BVErtoHURXRs3k8JmrLY4,Take Good Care of My Baby,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jake Epstein,Jessie Mueller",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,98080,26,0.78,0.625,-5.742,0.0438,0.726,0,0.21,0.723,95.91
0ZR4pYk0Dd2JcU0ypEN3Te,Will You Love Me Tomorrow,Beautiful: The Carole King Musical (Original Broadway Cast Recording),Jessie Mueller,4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,186853,33,0.298,0.353,-7.852,0.0331,0.793,0.00000188,0.117,0.226,206.173
4wvypoR2RbXi3qwbzdasgH,He's Sure the Boy I Love,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Anika Larsen,Jarrod Spector",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,77573,25,0.608,0.653,-4.138,0.0633,0.511,0,0.088,0.735,142.038
5hjHGYDX8ic3E6dOkDF1r9,Will You Love Me Tomorrow,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Ashley Blanchet,Alysha Deslorieux,Carly Hughes,Rashidra Scott",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,145706,25,0.447,0.544,-4.531,0.0314,0.523,0.00000168,0.0625,0.503,138.196
5gG6BtTHd9EXsSPLC84rGV,Up on the Roof,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"E. Clayton Cornelious,James Harkness,Douglas Lyons,Alan Wiggins",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,132106,25,0.609,0.444,-7.927,0.0432,0.451,0,0.0618,0.697,124.047
30HFeo54aUpR6u4YoUAaLl,On Broadway,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"E. Clayton Cornelious,James Harkness,Douglas Lyons,Alan Wiggins",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,131680,26,0.745,0.685,-4.361,0.0355,0.556,0,0.155,0.964,128.167
6gAbcFfwCQZzEYlbmJdjNQ,The Locomotion,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Ashley Blanchet,Beautiful Ensemble",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,131786,26,0.704,0.811,-3.041,0.0316,0.615,0.00000489,0.209,0.94,133.99
0Kq0jWQo229hbyipxLmtxS,You've Lost That Lovin' Feeling,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jarrod Spector,Josh Davis,Kevin Duda,Beautiful Ensemble",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,198746,24,0.483,0.373,-7.1,0.0258,0.543,0.00000852,0.149,0.636,99.246
7hxjGG5VyOTymKHDWoXt2t,One Fine Day,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Rashidra Scott,Ashley Blanchet,Alysha Deslorieux,Carly Hughes,Jessie Mueller",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,170200,29,0.302,0.643,-4.17,0.0377,0.605,0,0.0819,0.63,175.904
1xaemvcbFPe3rexX2ubJCO,Chains,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jessie Mueller,Beautiful Ensemble",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,104520,23,0.687,0.398,-5.282,0.0341,0.658,0.00000155,0.0711,0.89,130.258
38BvgoSsTJMJGKGpldRREq,Walking in the Rain,Beautiful: The Carole King Musical (Original Broadway Cast Recording),Anika Larsen,4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,140680,24,0.337,0.317,-7.164,0.03,0.836,0.0000495,0.125,0.386,137.636
4fGMRpR3BixEdF1yojPYfM,Pleasant Valley Sunday,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Sara King,Jake Epstein,Beautiful Ensemble",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,126573,23,0.42,0.833,-3.979,0.0404,0.124,0,0.393,0.713,175.855
45pqgkji8mba3JkOBvu1vu,We Gotta Get Out of This Place,Beautiful: The Carole King Musical (Original Broadway Cast Recording),Jarrod Spector,4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,119120,22,0.541,0.714,-3.353,0.0315,0.159,0,0.45,0.665,123.971
6FE8LWTadf6dAcb1q185xn,Uptown,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Alysha Deslorieux,Douglas Lyons,E. Clayton Cornelious,Josh Davis",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,96213,22,0.579,0.647,-4.835,0.031,0.487,0,0.137,0.638,122.055
4ytQWWasAnbnC2ZjsSIV4O,It's Too Late,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jessie Mueller,Douglas Lyons,E. Clayton Cornelious,Josh Davis",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,167173,25,0.746,0.511,-6.524,0.0279,0.699,0,0.0644,0.731,102.792
1AhOgjqh4WG1jdZE5OLad6,You've Got a Friend,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jessie Mueller,Jarrod Spector,Anika Larsen,Jeb Brown",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,158253,26,0.563,0.189,-9.292,0.0362,0.938,0,0.105,0.483,102.864
51HGVPqQYGY0gH8UPgZu84,(You Make Me Feel Like) A Natural Woman,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jessie Mueller,Beautiful Female Ensemble",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,130733,31,0.393,0.484,-4.838,0.029,0.652,0,0.18,0.505,101.515
1KfTbhhHRkO8wOqUlrcOyT,Beautiful,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jessie Mueller,Beautiful Ensemble",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,162480,32,0.562,0.482,-5.677,0.029,0.67,0,0.172,0.433,80.506
5CCavAhG91ZdOedsLkhmer,I Feel the Earth Move,Beautiful: The Carole King Musical (Original Broadway Cast Recording),"Jessie Mueller,Beautiful Company",4/1/2014,1163110866,2023-06-13T17:32:09Z,musicals,Ghostlight Records,123186,28,0.76,0.746,-4.427,0.0395,0.641,0,0.227,0.806,119.969
2Z60Wq8pdYuqbNXVATtA7K,"Prologue - The Stage Of Paris Opera House, 1905 - Live At The Royal Albert Hall/2011",The Phantom Of The Opera At The Royal Albert Hall,Andrew Lloyd Webber,1/1/2011,1163110866,2023-08-03T14:42:23Z,musicals,Polydor Records,272653,33,0.541,0.0302,-35.271,0.756,0.297,0,0.384,0.0604,83.002
62jGiz890wAwSmkUb52kNw,Overture - Live At The Royal Albert Hall/2011,The Phantom Of The Opera At The Royal Albert Hall,Andrew Lloyd Webber,1/1/2011,1163110866,2023-08-03T14:42:23Z,musicals,Polydor Records,504666,38,0.427,0.178,-15.086,0.134,0.714,0.0000609,0.693,0.154,115.38
